SalesID,DateKey,PharmacyID,ProductID,UnitsSold,RevenueEUR,CostEUR,MarginEUR,PromoFlag
S0023530,20241009,PH0118,PR0164,3,39.06,24.06,15.0,No
S0023531,20241010,PH0002,PR0205,4,96.14,60.04,36.1,No
S0023532,20241010,PH0004,PR0216,5,262.78,193.9,68.88,No
S0023533,20241010,PH0004,PR0112,9,173.75,117.01,56.74,No
S0023534,20241010,PH0006,PR0105,10,123.37,86.3,37.07,No
S0023535,20241010,PH0008,PR0130,3,33.56,22.47,11.09,No
S0023536,20241010,PH0008,PR0187,6,78.39,53.03,25.36,No
S0023537,20241010,PH0008,PR0164,6,60.93,38.92,22.01,No
S0023538,20241010,PH0010,PR0122,3,312.86,212.8,100.06,No
S0023539,20241010,PH0013,PR0067,3,57.84,40.83,17.01,No
S0023540,20241010,PH0014,PR0163,1,115.15,85.77,29.38,No
S0023541,20241010,PH0015,PR0032,2,57.02,42.94,14.08,No
S0023542,20241010,PH0016,PR0086,2,20.37,14.97,5.4,No
S0023543,20241010,PH0018,PR0157,15,329.41,224.17,105.24,No
S0023544,20241010,PH0018,PR0199,1,48.75,37.55,11.2,No
S0023545,20241010,PH0019,PR0064,10,230.36,165.64,64.72,No
S0023546,20241010,PH0020,PR0188,5,149.4,110.62,38.78,No
S0023547,20241010,PH0022,PR0208,8,140.31,94.27,46.04,No
S0023548,20241010,PH0022,PR0083,6,81.78,54.18,27.6,No
S0023549,20241010,PH0023,PR0052,5,35.05,23.22,11.83,No
S0023550,20241010,PH0028,PR0046,12,47.2,30.37,16.83,No
S0023551,20241010,PH0034,PR0137,3,56.61,39.21,17.4,No
S0023552,20241010,PH0035,PR0186,8,119.26,96.69,22.57,Yes
S0023553,20241010,PH0035,PR0033,2,28.24,19.44,8.8,No
S0023554,20241010,PH0036,PR0026,15,306.5,191.9,114.6,No
S0023555,20241010,PH0037,PR0071,12,237.51,157.53,79.98,No
S0023556,20241010,PH0039,PR0188,7,209.16,157.87,51.29,No
S0023557,20241010,PH0039,PR0118,1,69.5,50.91,18.59,No
S0023558,20241010,PH0041,PR0115,12,169.06,120.88,48.18,No
S0023559,20241010,PH0043,PR0141,6,282.3,220.47,61.83,No
S0023560,20241010,PH0044,PR0206,4,18.05,12.92,5.13,No
S0023561,20241010,PH0045,PR0161,1,23.46,19.06,4.4,No
S0023562,20241010,PH0046,PR0168,7,173.39,112.44,60.95,No
S0023563,20241010,PH0046,PR0044,3,77.1,46.41,30.69,No
S0023564,20241010,PH0048,PR0067,5,87.47,68.0,19.47,Yes
S0023565,20241010,PH0049,PR0114,11,221.62,137.02,84.6,No
S0023566,20241010,PH0050,PR0168,8,214.01,134.62,79.39,No
S0023567,20241010,PH0051,PR0122,6,386.89,330.57,56.32,Yes
S0023568,20241010,PH0051,PR0120,4,8.36,5.56,2.8,No
S0023569,20241010,PH0054,PR0181,4,147.58,115.91,31.67,No
S0023570,20241010,PH0055,PR0141,2,94.1,71.71,22.39,No
S0023571,20241010,PH0056,PR0046,8,31.46,20.12,11.34,No
S0023572,20241010,PH0056,PR0196,22,101.78,75.2,26.58,No
S0023573,20241010,PH0056,PR0071,6,107.44,68.21,39.23,No
S0023574,20241010,PH0058,PR0124,3,140.74,123.11,17.63,Yes
S0023575,20241010,PH0058,PR0079,10,147.1,108.62,38.48,No
S0023576,20241010,PH0058,PR0079,15,220.64,162.84,57.8,No
S0023577,20241010,PH0061,PR0056,6,97.7,65.05,32.65,No
S0023578,20241010,PH0063,PR0011,7,75.71,49.82,25.89,No
S0023579,20241010,PH0064,PR0027,3,233.91,169.36,64.55,No
S0023580,20241010,PH0066,PR0112,4,87.73,65.89,21.84,Yes
S0023581,20241010,PH0067,PR0110,8,167.06,115.96,51.1,Yes
S0023582,20241010,PH0067,PR0211,1,27.46,22.0,5.46,No
S0023583,20241010,PH0067,PR0130,11,170.36,117.12,53.24,No
S0023584,20241010,PH0067,PR0093,16,247.97,169.63,78.34,No
S0023585,20241010,PH0069,PR0161,12,254.68,204.97,49.71,No
S0023586,20241010,PH0070,PR0059,7,72.24,46.5,25.74,No
S0023587,20241010,PH0073,PR0066,10,109.5,73.05,36.45,No
S0023588,20241010,PH0074,PR0134,14,198.74,139.21,59.53,No
S0023589,20241010,PH0074,PR0032,6,177.9,133.14,44.76,No
S0023590,20241010,PH0075,PR0141,2,85.14,65.12,20.02,No
S0023591,20241010,PH0076,PR0189,4,80.95,54.77,26.18,No
S0023592,20241010,PH0079,PR0032,4,88.95,66.8,22.15,No
S0023593,20241010,PH0087,PR0165,13,90.74,58.71,32.03,No
S0023594,20241010,PH0087,PR0067,7,134.96,95.92,39.04,No
S0023595,20241010,PH0089,PR0027,2,189.92,130.89,59.03,No
S0023596,20241010,PH0089,PR0039,5,108.44,73.09,35.35,No
S0023597,20241010,PH0090,PR0003,10,138.23,102.36,35.87,No
S0023598,20241010,PH0095,PR0032,1,29.94,22.72,7.22,No
S0023599,20241010,PH0101,PR0117,7,37.48,26.28,11.2,No
S0023600,20241010,PH0103,PR0038,8,47.26,31.0,16.26,No
S0023601,20241010,PH0104,PR0217,8,93.11,58.81,34.3,No
S0023602,20241010,PH0104,PR0044,12,317.65,194.11,123.54,No
S0023603,20241010,PH0105,PR0082,5,131.38,99.49,31.89,No
S0023604,20241010,PH0105,PR0041,1,68.76,50.08,18.68,No
S0023605,20241010,PH0106,PR0110,6,133.69,81.79,51.9,No
S0023606,20241010,PH0107,PR0093,12,163.59,114.15,49.44,No
S0023607,20241010,PH0108,PR0182,8,51.99,35.05,16.94,No
S0023608,20241010,PH0110,PR0062,3,193.01,151.33,41.68,No
S0023609,20241010,PH0111,PR0209,7,237.04,219.88,17.16,Yes
S0023610,20241010,PH0111,PR0037,9,37.8,24.73,13.07,No
S0023611,20241010,PH0111,PR0201,4,30.15,21.38,8.77,Yes
S0023612,20241010,PH0112,PR0032,12,359.23,272.02,87.21,No
S0023613,20241010,PH0113,PR0120,3,8.44,5.83,2.61,No
S0023614,20241010,PH0113,PR0020,6,107.41,68.69,38.72,No
S0023615,20241010,PH0118,PR0014,8,98.72,71.23,27.49,No
S0023616,20241010,PH0120,PR0129,3,31.98,25.68,6.3,No
S0023617,20241010,PH0120,PR0100,2,135.98,100.92,35.06,No
S0023618,20241011,PH0002,PR0025,3,249.48,178.79,70.69,No
S0023619,20241011,PH0002,PR0196,8,32.45,28.86,3.59,Yes
S0023620,20241011,PH0002,PR0143,11,460.8,360.86,99.94,No
S0023621,20241011,PH0004,PR0181,5,124.3,108.8,15.5,Yes
S0023622,20241011,PH0007,PR0044,14,351.15,233.99,117.16,Yes
S0023623,20241011,PH0009,PR0155,6,104.64,76.39,28.25,No
S0023624,20241011,PH0009,PR0205,8,194.12,115.21,78.91,No
S0023625,20241011,PH0010,PR0053,4,36.26,25.34,10.92,No
S0023626,20241011,PH0012,PR0067,7,140.36,100.7,39.66,No
S0023627,20241011,PH0014,PR0015,3,141.47,106.85,34.62,No
S0023628,20241011,PH0015,PR0052,19,123.31,82.44,40.87,No
S0023629,20241011,PH0017,PR0211,6,152.58,118.29,34.29,No
S0023630,20241011,PH0017,PR0073,4,68.48,42.99,25.49,No
S0023631,20241011,PH0017,PR0034,10,115.1,78.35,36.75,No
S0023632,20241011,PH0018,PR0102,5,95.86,66.68,29.18,No
S0023633,20241011,PH0019,PR0155,7,118.49,95.26,23.23,Yes
S0023634,20241011,PH0019,PR0201,7,64.79,41.91,22.88,No
S0023635,20241011,PH0023,PR0192,11,397.74,273.1,124.64,No
S0023636,20241011,PH0023,PR0213,8,251.86,167.79,84.07,No
S0023637,20241011,PH0027,PR0131,3,79.44,59.54,19.9,No
S0023638,20241011,PH0029,PR0050,2,16.24,12.34,3.9,Yes
S0023639,20241011,PH0030,PR0135,4,66.3,43.85,22.45,No
S0023640,20241011,PH0031,PR0179,5,53.03,40.92,12.11,No
S0023641,20241011,PH0033,PR0111,3,84.33,67.43,16.9,No
S0023642,20241011,PH0034,PR0188,3,77.85,67.49,10.36,Yes
S0023643,20241011,PH0034,PR0040,7,185.8,127.82,57.98,No
S0023644,20241011,PH0037,PR0149,18,136.46,96.44,40.02,No
S0023645,20241011,PH0041,PR0154,5,434.62,308.55,126.07,No
S0023646,20241011,PH0041,PR0109,12,206.11,137.55,68.56,No
S0023647,20241011,PH0042,PR0062,1,64.34,52.06,12.28,No
S0023648,20241011,PH0043,PR0122,4,360.74,295.03,65.71,Yes
S0023649,20241011,PH0043,PR0162,10,33.81,22.41,11.4,No
S0023650,20241011,PH0043,PR0074,9,20.03,13.96,6.07,No
S0023651,20241011,PH0044,PR0188,2,61.55,45.77,15.78,No
S0023652,20241011,PH0045,PR0187,3,52.76,34.98,17.78,No
S0023653,20241011,PH0045,PR0013,6,106.28,68.55,37.73,No
S0023654,20241011,PH0047,PR0115,6,93.43,67.69,25.74,No
S0023655,20241011,PH0049,PR0212,10,18.41,10.93,7.48,No
S0023656,20241011,PH0051,PR0090,25,273.78,171.21,102.57,No
S0023657,20241011,PH0051,PR0115,19,219.78,153.14,66.64,No
S0023658,20241011,PH0053,PR0063,4,17.09,10.95,6.14,No
S0023659,20241011,PH0054,PR0007,11,193.06,127.79,65.27,No
S0023660,20241011,PH0054,PR0103,16,160.84,119.71,41.13,No
S0023661,20241011,PH0054,PR0206,18,73.33,58.35,14.98,Yes
S0023662,20241011,PH0055,PR0095,6,219.11,170.42,48.69,No
S0023663,20241011,PH0055,PR0069,1,116.63,84.37,32.26,No
S0023664,20241011,PH0056,PR0009,4,52.74,37.45,15.29,No
S0023665,20241011,PH0057,PR0141,5,206.13,155.14,50.99,No
S0023666,20241011,PH0057,PR0143,6,222.35,170.97,51.38,No
S0023667,20241011,PH0058,PR0049,12,689.6,540.2,149.4,No
S0023668,20241011,PH0058,PR0085,22,172.02,112.69,59.33,No
S0023669,20241011,PH0061,PR0193,12,267.44,182.18,85.26,No
S0023670,20241011,PH0061,PR0114,4,98.15,62.07,36.08,No
S0023671,20241011,PH0062,PR0050,13,101.15,75.59,25.56,No
S0023672,20241011,PH0063,PR0180,4,261.21,196.06,65.15,No
S0023673,20241011,PH0065,PR0215,2,95.53,83.48,12.05,Yes
S0023674,20241011,PH0066,PR0156,4,69.18,46.47,22.71,No
S0023675,20241011,PH0069,PR0141,10,396.61,322.28,74.33,Yes
S0023676,20241011,PH0069,PR0051,3,207.11,167.2,39.91,No
S0023677,20241011,PH0070,PR0060,5,361.15,288.02,73.13,No
S0023678,20241011,PH0074,PR0051,4,302.31,244.65,57.66,No
S0023679,20241011,PH0075,PR0080,6,347.53,279.69,67.84,No
S0023680,20241011,PH0077,PR0134,11,150.15,108.93,41.22,No
S0023681,20241011,PH0077,PR0081,2,33.02,21.94,11.08,No
S0023682,20241011,PH0079,PR0093,5,55.96,39.98,15.98,No
S0023683,20241011,PH0079,PR0062,3,139.39,111.0,28.39,No
S0023684,20241011,PH0080,PR0097,6,46.71,31.25,15.46,No
S0023685,20241011,PH0083,PR0179,2,20.81,15.53,5.28,No
S0023686,20241011,PH0083,PR0028,10,171.6,110.28,61.32,No
S0023687,20241011,PH0088,PR0190,10,229.91,150.17,79.74,No
S0023688,20241011,PH0089,PR0072,11,290.82,175.23,115.59,No
S0023689,20241011,PH0091,PR0134,4,56.24,39.3,16.94,No
S0023690,20241011,PH0091,PR0210,10,326.51,199.61,126.9,No
S0023691,20241011,PH0092,PR0115,17,259.67,186.24,73.43,No
S0023692,20241011,PH0092,PR0059,7,74.41,51.14,23.27,No
S0023693,20241011,PH0094,PR0042,12,60.93,42.95,17.98,No
S0023694,20241011,PH0094,PR0007,3,39.87,25.66,14.21,No
S0023695,20241011,PH0094,PR0142,2,103.07,77.15,25.92,No
S0023696,20241011,PH0094,PR0005,5,55.73,39.14,16.59,No
S0023697,20241011,PH0103,PR0203,5,50.7,37.09,13.61,No
S0023698,20241011,PH0106,PR0208,10,170.52,117.55,52.97,No
S0023699,20241011,PH0106,PR0189,18,367.79,237.98,129.81,No
S0023700,20241011,PH0107,PR0149,12,66.93,57.43,9.5,Yes
S0023701,20241011,PH0110,PR0178,7,123.3,81.2,42.1,No
S0023702,20241011,PH0111,PR0209,5,202.1,160.85,41.25,No
S0023703,20241011,PH0114,PR0197,4,77.39,52.02,25.37,No
S0023704,20241011,PH0116,PR0143,4,153.06,116.94,36.12,No
S0023705,20241011,PH0116,PR0012,2,101.21,80.73,20.48,No
S0023706,20241011,PH0119,PR0042,20,140.62,95.87,44.75,No
S0023707,20241011,PH0119,PR0183,8,98.93,66.4,32.53,No
S0023708,20241012,PH0006,PR0075,9,118.74,88.97,29.77,No
S0023709,20241012,PH0006,PR0196,11,49.28,35.65,13.63,No
S0023710,20241012,PH0007,PR0150,3,247.24,193.74,53.5,No
S0023711,20241012,PH0008,PR0190,7,136.45,85.47,50.98,No
S0023712,20241012,PH0010,PR0103,7,70.37,49.76,20.61,No
S0023713,20241012,PH0010,PR0022,6,147.27,105.06,42.21,No
S0023714,20241012,PH0013,PR0037,6,25.2,16.92,8.28,No
S0023715,20241012,PH0015,PR0056,2,34.28,23.3,10.98,No
S0023716,20241012,PH0015,PR0101,5,555.0,383.04,171.96,No
S0023717,20241012,PH0016,PR0028,2,35.99,24.14,11.85,No
S0023718,20241012,PH0019,PR0120,6,17.37,11.78,5.59,No
S0023719,20241012,PH0020,PR0043,6,77.58,55.27,22.31,No
S0023720,20241012,PH0021,PR0149,22,171.55,126.94,44.61,No
S0023721,20241012,PH0023,PR0121,6,357.76,282.22,75.54,No
S0023722,20241012,PH0024,PR0002,15,105.45,77.79,27.66,No
S0023723,20241012,PH0027,PR0161,2,40.9,36.23,4.67,Yes
S0023724,20241012,PH0031,PR0158,6,125.75,79.52,46.23,No
S0023725,20241012,PH0032,PR0076,2,101.4,75.7,25.7,No
S0023726,20241012,PH0033,PR0131,2,48.37,37.12,11.25,No
S0023727,20241012,PH0033,PR0213,4,110.77,78.51,32.26,No
S0023728,20241012,PH0034,PR0161,3,69.03,54.62,14.41,No
S0023729,20241012,PH0035,PR0046,4,15.24,9.87,5.37,No
S0023730,20241012,PH0038,PR0054,5,49.67,33.23,16.44,No
S0023731,20241012,PH0038,PR0002,5,36.91,26.04,10.87,No
S0023732,20241012,PH0043,PR0217,9,106.79,65.2,41.59,No
S0023733,20241012,PH0043,PR0157,10,250.64,163.54,87.1,No
S0023734,20241012,PH0044,PR0041,3,223.65,168.32,55.33,No
S0023735,20241012,PH0045,PR0206,4,18.4,13.05,5.35,No
S0023736,20241012,PH0048,PR0037,11,46.2,29.83,16.37,No
S0023737,20241012,PH0049,PR0217,8,70.51,46.08,24.43,No
S0023738,20241012,PH0053,PR0088,1,101.48,76.6,24.88,No
S0023739,20241012,PH0055,PR0072,14,370.01,251.88,118.13,Yes
S0023740,20241012,PH0056,PR0167,17,144.87,85.45,59.42,No
S0023741,20241012,PH0056,PR0157,4,90.71,61.89,28.82,No
S0023742,20241012,PH0056,PR0058,15,174.42,121.22,53.2,No
S0023743,20241012,PH0059,PR0191,2,118.14,87.78,30.36,No
S0023744,20241012,PH0062,PR0133,7,141.11,92.08,49.03,No
S0023745,20241012,PH0067,PR0103,5,52.7,38.98,13.72,No
S0023746,20241012,PH0068,PR0017,13,50.8,36.27,14.53,No
S0023747,20241012,PH0072,PR0051,2,145.34,117.94,27.4,No
S0023748,20241012,PH0074,PR0035,12,25.71,17.49,8.22,No
S0023749,20241012,PH0074,PR0001,4,42.18,32.51,9.67,No
S0023750,20241012,PH0078,PR0067,5,99.29,72.09,27.2,No
S0023751,20241012,PH0079,PR0054,7,51.65,33.18,18.47,No
S0023752,20241012,PH0079,PR0111,5,115.4,92.05,23.35,No
S0023753,20241012,PH0081,PR0117,9,48.19,32.02,16.17,No
S0023754,20241012,PH0086,PR0015,5,235.78,176.26,59.52,No
S0023755,20241012,PH0087,PR0110,10,212.2,133.88,78.32,No
S0023756,20241012,PH0091,PR0142,5,340.26,259.29,80.97,No
S0023757,20241012,PH0092,PR0052,4,21.58,16.29,5.29,Yes
S0023758,20241012,PH0092,PR0160,3,32.72,24.64,8.08,No
S0023759,20241012,PH0093,PR0201,8,63.08,40.57,22.51,No
S0023760,20241012,PH0093,PR0005,20,220.88,180.1,40.78,Yes
S0023761,20241012,PH0094,PR0206,12,41.0,28.01,12.99,No
S0023762,20241012,PH0095,PR0070,5,43.0,28.51,14.49,No
S0023763,20241012,PH0098,PR0111,2,50.66,42.26,8.4,Yes
S0023764,20241012,PH0098,PR0147,3,49.05,29.25,19.8,No
S0023765,20241012,PH0098,PR0194,2,76.28,60.45,15.83,No
S0023766,20241012,PH0103,PR0176,8,112.07,77.55,34.52,No
S0023767,20241012,PH0103,PR0013,1,17.54,11.52,6.02,No
S0023768,20241012,PH0104,PR0093,8,118.24,82.27,35.97,No
S0023769,20241012,PH0104,PR0210,10,326.51,203.75,122.76,No
S0023770,20241012,PH0108,PR0099,7,177.58,116.86,60.72,No
S0023771,20241012,PH0108,PR0008,1,61.75,50.51,11.24,Yes
S0023772,20241012,PH0110,PR0172,5,137.27,105.53,31.74,No
S0023773,20241012,PH0116,PR0096,9,61.13,41.22,19.91,No
S0023774,20241012,PH0117,PR0217,5,44.07,29.11,14.96,No
S0023775,20241012,PH0117,PR0110,10,165.52,102.91,62.61,No
S0023776,20241012,PH0120,PR0171,5,408.03,309.33,98.7,No
S0023777,20241013,PH0004,PR0197,3,49.21,31.89,17.32,No
S0023778,20241013,PH0009,PR0002,2,14.76,10.98,3.78,No
S0023779,20241013,PH0012,PR0080,8,507.27,406.34,100.93,No
S0023780,20241013,PH0013,PR0009,2,27.76,20.18,7.58,No
S0023781,20241013,PH0018,PR0062,2,100.86,84.58,16.28,Yes
S0023782,20241013,PH0021,PR0208,3,52.62,36.3,16.32,No
S0023783,20241013,PH0023,PR0081,12,213.97,145.76,68.21,No
S0023784,20241013,PH0024,PR0102,8,166.72,118.04,48.68,No
S0023785,20241013,PH0027,PR0164,11,148.95,94.71,54.24,No
S0023786,20241013,PH0028,PR0129,6,63.95,51.61,12.34,No
S0023787,20241013,PH0031,PR0149,4,30.32,22.21,8.11,No
S0023788,20241013,PH0033,PR0125,3,77.61,51.29,26.32,No
S0023789,20241013,PH0033,PR0033,15,218.74,157.83,60.91,No
S0023790,20241013,PH0033,PR0026,9,177.64,122.93,54.71,Yes
S0023791,20241013,PH0034,PR0169,3,107.5,74.93,32.57,No
S0023792,20241013,PH0035,PR0050,10,75.35,55.16,20.19,No
S0023793,20241013,PH0036,PR0165,13,83.48,52.44,31.04,No
S0023794,20241013,PH0036,PR0185,3,35.8,28.41,7.39,No
S0023795,20241013,PH0036,PR0210,18,524.95,315.96,208.99,No
S0023796,20241013,PH0045,PR0078,10,241.29,161.0,80.29,No
S0023797,20241013,PH0047,PR0111,7,217.49,175.11,42.38,No
S0023798,20241013,PH0048,PR0085,8,57.92,37.81,20.11,No
S0023799,20241013,PH0048,PR0102,6,125.04,88.85,36.19,No
S0023800,20241013,PH0050,PR0164,3,42.18,25.56,16.62,No
S0023801,20241013,PH0052,PR0049,2,109.61,84.95,24.66,No
S0023802,20241013,PH0053,PR0198,10,116.76,73.44,43.32,No
S0023803,20241013,PH0054,PR0084,2,37.31,25.48,11.83,No
S0023804,20241013,PH0056,PR0121,3,157.35,125.19,32.16,No
S0023805,20241013,PH0056,PR0001,5,48.17,36.74,11.43,No
S0023806,20241013,PH0057,PR0134,3,37.67,27.36,10.31,No
S0023807,20241013,PH0058,PR0025,12,1036.28,761.27,275.01,No
S0023808,20241013,PH0059,PR0102,11,229.24,164.05,65.19,No
S0023809,20241013,PH0060,PR0110,6,133.69,82.87,50.82,No
S0023810,20241013,PH0061,PR0089,7,94.83,67.64,27.19,No
S0023811,20241013,PH0061,PR0098,3,74.46,53.11,21.35,Yes
S0023812,20241013,PH0061,PR0136,25,324.66,225.56,99.1,No
S0023813,20241013,PH0061,PR0062,4,226.37,174.97,51.4,No
S0023814,20241013,PH0062,PR0028,1,13.11,9.85,3.26,Yes
S0023815,20241013,PH0063,PR0088,2,201.03,156.35,44.68,No
S0023816,20241013,PH0063,PR0079,22,311.63,221.11,90.52,No
S0023817,20241013,PH0067,PR0177,10,106.6,75.89,30.71,No
S0023818,20241013,PH0068,PR0102,18,292.59,196.64,95.95,No
S0023819,20241013,PH0069,PR0080,2,115.84,94.18,21.66,No
S0023820,20241013,PH0072,PR0076,1,50.7,39.16,11.54,No
S0023821,20241013,PH0073,PR0134,4,54.6,37.29,17.31,No
S0023822,20241013,PH0074,PR0101,3,346.32,245.68,100.64,No
S0023823,20241013,PH0075,PR0129,4,42.64,33.95,8.69,No
S0023824,20241013,PH0077,PR0189,4,77.84,52.65,25.19,No
S0023825,20241013,PH0078,PR0183,6,70.76,47.39,23.37,No
S0023826,20241013,PH0079,PR0151,3,28.95,19.44,9.51,No
S0023827,20241013,PH0080,PR0144,11,189.27,122.14,67.13,No
S0023828,20241013,PH0081,PR0210,6,199.71,117.32,82.39,No
S0023829,20241013,PH0082,PR0215,2,99.22,88.44,10.78,Yes
S0023830,20241013,PH0083,PR0103,9,90.48,63.87,26.61,No
S0023831,20241013,PH0085,PR0079,16,207.02,154.16,52.86,No
S0023832,20241013,PH0085,PR0212,4,8.97,5.37,3.6,No
S0023833,20241013,PH0085,PR0018,11,397.47,318.74,78.73,Yes
S0023834,20241013,PH0086,PR0013,9,159.42,107.86,51.56,No
S0023835,20241013,PH0087,PR0167,4,31.19,21.68,9.51,Yes
S0023836,20241013,PH0089,PR0045,11,68.13,47.03,21.1,No
S0023837,20241013,PH0089,PR0123,10,451.91,358.4,93.51,No
S0023838,20241013,PH0090,PR0113,3,20.95,14.28,6.67,No
S0023839,20241013,PH0091,PR0018,7,291.0,221.48,69.52,No
S0023840,20241013,PH0098,PR0105,6,63.21,49.31,13.9,Yes
S0023841,20241013,PH0099,PR0186,3,59.22,38.93,20.29,No
S0023842,20241013,PH0100,PR0041,2,144.76,106.42,38.34,No
S0023843,20241013,PH0100,PR0206,8,35.04,24.46,10.58,No
S0023844,20241013,PH0105,PR0080,4,185.39,180.39,5.0,Yes
S0023845,20241013,PH0107,PR0083,10,119.89,77.39,42.5,No
S0023846,20241013,PH0109,PR0070,5,42.18,28.82,13.36,No
S0023847,20241013,PH0110,PR0002,8,56.73,46.5,10.23,Yes
S0023848,20241013,PH0112,PR0204,8,78.46,54.59,23.87,No
S0023849,20241013,PH0114,PR0006,5,61.36,43.82,17.54,No
S0023850,20241013,PH0116,PR0197,10,199.78,135.54,64.24,No
S0023851,20241013,PH0120,PR0124,7,339.88,260.76,79.12,No
S0023852,20241014,PH0004,PR0154,1,71.37,53.02,18.35,No
S0023853,20241014,PH0013,PR0114,2,51.66,30.44,21.22,No
S0023854,20241014,PH0018,PR0067,12,212.85,150.79,62.06,No
S0023855,20241014,PH0018,PR0098,8,217.93,142.12,75.81,No
S0023856,20241014,PH0018,PR0157,2,43.92,29.31,14.61,No
S0023857,20241014,PH0019,PR0080,12,790.17,638.5,151.67,No
S0023858,20241014,PH0020,PR0162,5,16.1,10.68,5.42,No
S0023859,20241014,PH0023,PR0135,6,137.7,92.35,45.35,No
S0023860,20241014,PH0023,PR0097,6,64.67,43.43,21.24,No
S0023861,20241014,PH0024,PR0079,8,108.96,82.23,26.73,No
S0023862,20241014,PH0024,PR0166,16,207.2,146.76,60.44,No
S0023863,20241014,PH0026,PR0213,5,134.09,93.69,40.4,No
S0023864,20241014,PH0026,PR0199,8,340.06,298.61,41.45,Yes
S0023865,20241014,PH0027,PR0164,7,94.79,59.16,35.63,No
S0023866,20241014,PH0031,PR0125,4,114.37,74.03,40.34,No
S0023867,20241014,PH0031,PR0092,3,208.09,161.28,46.81,No
S0023868,20241014,PH0033,PR0142,7,439.37,340.52,98.85,No
S0023869,20241014,PH0034,PR0194,1,41.35,32.03,9.32,No
S0023870,20241014,PH0034,PR0043,10,133.18,91.57,41.61,No
S0023871,20241014,PH0035,PR0214,3,49.18,31.65,17.53,No
S0023872,20241014,PH0037,PR0196,3,15.34,11.36,3.98,No
S0023873,20241014,PH0038,PR0035,6,12.98,8.8,4.18,No
S0023874,20241014,PH0041,PR0078,6,130.99,86.96,44.03,No
S0023875,20241014,PH0041,PR0066,5,52.01,33.8,18.21,No
S0023876,20241014,PH0042,PR0161,7,168.89,134.08,34.81,No
S0023877,20241014,PH0043,PR0137,10,192.36,126.65,65.71,No
S0023878,20241014,PH0044,PR0074,5,10.92,7.45,3.47,No
S0023879,20241014,PH0044,PR0047,18,261.23,168.52,92.71,No
S0023880,20241014,PH0048,PR0125,8,217.84,142.29,75.55,No
S0023881,20241014,PH0048,PR0101,4,444.0,304.9,139.1,No
S0023882,20241014,PH0053,PR0016,8,92.63,71.26,21.37,Yes
S0023883,20241014,PH0054,PR0129,3,34.67,27.25,7.42,No
S0023884,20241014,PH0055,PR0006,9,126.06,92.73,33.33,No
S0023885,20241014,PH0056,PR0017,18,85.67,60.3,25.37,No
S0023886,20241014,PH0056,PR0121,1,52.45,41.6,10.85,No
S0023887,20241014,PH0057,PR0143,3,111.17,85.3,25.87,No
S0023888,20241014,PH0059,PR0115,5,74.15,54.49,19.66,No
S0023889,20241014,PH0060,PR0198,12,117.0,85.43,31.57,Yes
S0023890,20241014,PH0060,PR0210,10,312.09,202.08,110.01,Yes
S0023891,20241014,PH0060,PR0041,2,152.0,113.57,38.43,No
S0023892,20241014,PH0062,PR0003,12,152.99,114.53,38.46,No
S0023893,20241014,PH0063,PR0145,3,249.1,191.48,57.62,No
S0023894,20241014,PH0064,PR0147,6,80.54,50.77,29.77,No
S0023895,20241014,PH0064,PR0007,12,159.49,107.47,52.02,No
S0023896,20241014,PH0065,PR0071,10,159.69,114.41,45.28,Yes
S0023897,20241014,PH0066,PR0109,5,94.02,63.44,30.58,No
S0023898,20241014,PH0066,PR0156,8,138.36,90.33,48.03,No
S0023899,20241014,PH0066,PR0033,2,31.93,22.43,9.5,No
S0023900,20241014,PH0067,PR0138,2,69.42,51.39,18.03,No
S0023901,20241014,PH0069,PR0008,2,120.23,90.24,29.99,No
S0023902,20241014,PH0072,PR0059,9,92.88,60.13,32.75,No
S0023903,20241014,PH0073,PR0096,15,107.25,71.0,36.25,No
S0023904,20241014,PH0074,PR0060,1,75.12,60.85,14.27,No
S0023905,20241014,PH0078,PR0045,7,47.01,33.67,13.34,No
S0023906,20241014,PH0078,PR0013,9,156.38,103.98,52.4,No
S0023907,20241014,PH0078,PR0034,22,260.82,178.11,82.71,No
S0023908,20241014,PH0079,PR0141,4,121.68,104.07,17.61,Yes
S0023909,20241014,PH0080,PR0040,3,60.3,42.11,18.19,No
S0023910,20241014,PH0080,PR0158,3,46.71,29.45,17.26,No
S0023911,20241014,PH0083,PR0063,5,20.96,13.44,7.52,No
S0023912,20241014,PH0083,PR0129,2,23.11,18.56,4.55,No
S0023913,20241014,PH0083,PR0213,8,206.58,162.0,44.58,Yes
S0023914,20241014,PH0083,PR0199,3,163.74,126.93,36.81,No
S0023915,20241014,PH0085,PR0150,5,372.83,283.47,89.36,No
S0023916,20241014,PH0085,PR0055,10,757.72,602.55,155.17,No
S0023917,20241014,PH0085,PR0130,8,101.43,76.39,25.04,Yes
S0023918,20241014,PH0087,PR0120,10,26.8,18.25,8.55,No
S0023919,20241014,PH0087,PR0097,8,79.84,51.84,28.0,No
S0023920,20241014,PH0088,PR0147,10,144.76,96.1,48.66,Yes
S0023921,20241014,PH0089,PR0201,12,97.7,63.23,34.47,No
S0023922,20241014,PH0091,PR0045,14,94.02,65.13,28.89,No
S0023923,20241014,PH0091,PR0170,15,379.76,249.81,129.95,No
S0023924,20241014,PH0093,PR0017,8,36.87,26.25,10.62,No
