SalesID,DateKey,PharmacyID,ProductID,UnitsSold,RevenueEUR,CostEUR,MarginEUR,PromoFlag,Profit_Margin_Pct,ASP,Margin_Tier
S0032510,20250127,PH0083,PR0213,8,240.2,163.9,76.3,No,31.77,30.02,High Margin
S0032511,20250127,PH0083,PR0117,7,30.96,23.43,7.53,Yes,24.32,4.42,Medium Margin
S0032512,20250127,PH0085,PR0143,3,114.8,88.18,26.62,No,23.19,38.27,Medium Margin
S0032513,20250127,PH0085,PR0089,6,81.28,56.04,25.24,No,31.05,13.55,High Margin
S0032514,20250127,PH0085,PR0083,23,275.75,178.73,97.02,No,35.18,11.99,High Margin
S0032515,20250127,PH0086,PR0213,5,143.47,108.32,35.15,Yes,24.5,28.69,Medium Margin
S0032516,20250127,PH0088,PR0034,10,94.14,71.55,22.59,Yes,24.0,9.41,Medium Margin
S0032517,20250127,PH0088,PR0019,9,532.32,423.5,108.82,No,20.44,59.15,Medium Margin
S0032518,20250127,PH0089,PR0064,1,20.26,14.83,5.43,No,26.8,20.26,Medium Margin
S0032519,20250127,PH0089,PR0033,8,116.66,81.76,34.9,No,29.92,14.58,Medium Margin
S0032520,20250127,PH0089,PR0071,9,141.11,104.25,36.86,Yes,26.12,15.68,Medium Margin
S0032521,20250127,PH0095,PR0061,7,21.17,14.53,6.64,No,31.37,3.02,High Margin
S0032522,20250127,PH0095,PR0093,6,90.41,61.29,29.12,No,32.21,15.07,High Margin
S0032523,20250127,PH0095,PR0021,6,69.97,57.73,12.24,Yes,17.49,11.66,Medium Margin
S0032524,20250127,PH0096,PR0085,9,65.16,43.72,21.44,No,32.9,7.24,High Margin
S0032525,20250127,PH0098,PR0019,3,183.23,144.78,38.45,No,20.98,61.08,Medium Margin
S0032526,20250127,PH0099,PR0212,7,16.52,9.83,6.69,No,40.5,2.36,High Margin
S0032527,20250127,PH0104,PR0186,9,182.99,123.81,59.18,No,32.34,20.33,High Margin
S0032528,20250127,PH0106,PR0113,5,33.72,25.13,8.59,Yes,25.47,6.74,Medium Margin
S0032529,20250127,PH0107,PR0215,3,157.46,122.69,34.77,No,22.08,52.49,Medium Margin
S0032530,20250127,PH0107,PR0192,3,78.18,60.35,17.83,Yes,22.81,26.06,Medium Margin
S0032531,20250127,PH0111,PR0158,9,179.64,120.18,59.46,No,33.1,19.96,High Margin
S0032532,20250127,PH0111,PR0043,12,155.16,105.82,49.34,No,31.8,12.93,High Margin
S0032533,20250127,PH0112,PR0220,5,75.85,52.88,22.97,Yes,30.28,15.17,High Margin
S0032534,20250127,PH0113,PR0132,8,84.89,68.4,16.49,Yes,19.43,10.61,Medium Margin
S0032535,20250127,PH0113,PR0053,19,175.56,127.18,48.38,No,27.56,9.24,Medium Margin
S0032536,20250127,PH0113,PR0136,6,86.12,59.88,26.24,No,30.47,14.35,High Margin
S0032537,20250127,PH0114,PR0190,12,275.89,183.47,92.42,No,33.5,22.99,High Margin
S0032538,20250127,PH0114,PR0047,11,142.59,90.41,52.18,No,36.59,12.96,High Margin
S0032539,20250127,PH0117,PR0174,15,103.9,72.54,31.36,No,30.18,6.93,High Margin
S0032540,20250127,PH0118,PR0150,5,392.45,299.11,93.34,No,23.78,78.49,Medium Margin
S0032541,20250127,PH0119,PR0056,3,55.53,36.47,19.06,No,34.32,18.51,High Margin
S0032542,20250128,PH0004,PR0007,7,93.04,60.35,32.69,No,35.14,13.29,High Margin
S0032543,20250128,PH0005,PR0160,5,41.3,31.55,9.75,No,23.61,8.26,Medium Margin
S0032544,20250128,PH0007,PR0220,19,329.97,203.88,126.09,No,38.21,17.37,High Margin
S0032545,20250128,PH0012,PR0084,5,94.17,63.14,31.03,No,32.95,18.83,High Margin
S0032546,20250128,PH0012,PR0086,17,146.31,125.1,21.21,Yes,14.5,8.61,Low Margin
S0032547,20250128,PH0012,PR0103,2,20.3,14.28,6.02,No,29.66,10.15,Medium Margin
S0032548,20250128,PH0013,PR0056,3,51.42,34.37,17.05,No,33.16,17.14,High Margin
S0032549,20250128,PH0013,PR0147,3,51.63,32.06,19.57,No,37.9,17.21,High Margin
S0032550,20250128,PH0015,PR0076,12,488.77,443.83,44.94,Yes,9.19,40.73,Low Margin
S0032551,20250128,PH0015,PR0044,14,331.59,218.87,112.72,Yes,33.99,23.68,High Margin
S0032552,20250128,PH0015,PR0113,11,63.04,48.89,14.15,Yes,22.45,5.73,Medium Margin
S0032553,20250128,PH0015,PR0181,4,143.28,108.8,34.48,No,24.06,35.82,Medium Margin
S0032554,20250128,PH0016,PR0126,6,25.53,16.41,9.12,No,35.72,4.26,High Margin
S0032555,20250128,PH0016,PR0014,15,199.91,145.72,54.19,No,27.11,13.33,Medium Margin
S0032556,20250128,PH0017,PR0113,3,20.34,13.68,6.66,No,32.74,6.78,High Margin
S0032557,20250128,PH0019,PR0046,6,26.83,16.91,9.92,No,36.97,4.47,High Margin
S0032558,20250128,PH0021,PR0054,4,40.87,26.61,14.26,No,34.89,10.22,High Margin
S0032559,20250128,PH0021,PR0070,7,50.22,37.1,13.12,Yes,26.13,7.17,Medium Margin
S0032560,20250128,PH0021,PR0033,12,172.63,139.91,32.72,Yes,18.95,14.39,Medium Margin
S0032561,20250128,PH0023,PR0206,6,28.38,19.7,8.68,No,30.58,4.73,High Margin
S0032562,20250128,PH0023,PR0046,8,35.77,23.2,12.57,No,35.14,4.47,High Margin
S0032563,20250128,PH0023,PR0150,7,495.31,450.85,44.46,Yes,8.98,70.76,Low Margin
S0032564,20250128,PH0024,PR0217,5,56.5,36.03,20.47,No,36.23,11.3,High Margin
S0032565,20250128,PH0024,PR0181,3,107.46,82.97,24.49,No,22.79,35.82,Medium Margin
S0032566,20250128,PH0028,PR0024,8,135.74,91.07,44.67,No,32.91,16.97,High Margin
S0032567,20250128,PH0028,PR0197,5,99.89,65.19,34.7,No,34.74,19.98,High Margin
S0032568,20250128,PH0031,PR0097,1,10.48,7.13,3.35,No,31.97,10.48,High Margin
S0032569,20250128,PH0031,PR0200,9,71.82,48.55,23.27,No,32.4,7.98,High Margin
S0032570,20250128,PH0032,PR0098,5,148.05,96.18,51.87,No,35.04,29.61,High Margin
S0032571,20250128,PH0033,PR0213,4,110.77,76.24,34.53,No,31.17,27.69,High Margin
S0032572,20250128,PH0036,PR0200,17,118.86,80.36,38.5,No,32.39,6.99,High Margin
S0032573,20250128,PH0036,PR0095,5,159.99,120.99,39.0,No,24.38,32.0,Medium Margin
S0032574,20250128,PH0038,PR0214,3,56.13,33.98,22.15,No,39.46,18.71,High Margin
S0032575,20250128,PH0041,PR0005,6,81.45,56.57,24.88,No,30.55,13.58,High Margin
S0032576,20250128,PH0041,PR0214,8,135.43,83.29,52.14,No,38.5,16.93,High Margin
S0032577,20250128,PH0043,PR0133,2,36.23,26.19,10.04,Yes,27.71,18.11,Medium Margin
S0032578,20250128,PH0043,PR0113,4,28.48,19.41,9.07,No,31.85,7.12,High Margin
S0032579,20250128,PH0045,PR0022,1,25.02,17.69,7.33,No,29.3,25.02,Medium Margin
S0032580,20250128,PH0047,PR0121,1,57.97,46.88,11.09,No,19.13,57.97,Medium Margin
S0032581,20250128,PH0048,PR0001,2,20.28,15.69,4.59,No,22.63,10.14,Medium Margin
S0032582,20250128,PH0050,PR0048,12,128.39,105.93,22.46,Yes,17.49,10.7,Medium Margin
S0032583,20250128,PH0051,PR0215,1,43.09,33.79,9.3,No,21.58,43.09,Medium Margin
S0032584,20250128,PH0051,PR0210,10,247.26,154.7,92.56,No,37.43,24.73,High Margin
S0032585,20250128,PH0052,PR0169,1,35.83,25.78,10.05,No,28.05,35.83,Medium Margin
S0032586,20250128,PH0056,PR0061,4,10.94,7.59,3.35,No,30.62,2.74,High Margin
S0032587,20250128,PH0058,PR0136,14,206.69,139.15,67.54,No,32.68,14.76,High Margin
S0032588,20250128,PH0058,PR0049,7,402.27,314.69,87.58,No,21.77,57.47,Medium Margin
S0032589,20250128,PH0060,PR0093,7,105.47,71.82,33.65,No,31.9,15.07,High Margin
S0032590,20250128,PH0060,PR0205,7,169.86,104.33,65.53,No,38.58,24.27,High Margin
S0032591,20250128,PH0060,PR0081,7,121.35,83.59,37.76,No,31.12,17.34,High Margin
S0032592,20250128,PH0064,PR0165,6,32.67,21.47,11.2,No,34.28,5.44,High Margin
S0032593,20250128,PH0067,PR0088,1,97.52,81.08,16.44,Yes,16.86,97.52,Medium Margin
S0032594,20250128,PH0067,PR0021,7,95.11,69.8,25.31,Yes,26.61,13.59,Medium Margin
S0032595,20250128,PH0067,PR0101,1,97.79,84.11,13.68,Yes,13.99,97.79,Low Margin
S0032596,20250128,PH0069,PR0077,5,42.89,31.29,11.6,No,27.05,8.58,Medium Margin
S0032597,20250128,PH0076,PR0001,1,9.59,7.88,1.71,Yes,17.83,9.59,Medium Margin
S0032598,20250128,PH0077,PR0219,4,150.1,134.9,15.2,Yes,10.13,37.52,Low Margin
S0032599,20250128,PH0077,PR0111,6,177.54,138.0,39.54,No,22.27,29.59,Medium Margin
S0032600,20250128,PH0079,PR0106,4,197.06,154.39,42.67,No,21.65,49.26,Medium Margin
S0032601,20250128,PH0083,PR0108,1,13.89,11.9,1.99,Yes,14.33,13.89,Low Margin
S0032602,20250128,PH0085,PR0063,10,38.67,25.53,13.14,No,33.98,3.87,High Margin
S0032603,20250128,PH0086,PR0109,10,189.84,129.45,60.39,No,31.81,18.98,High Margin
S0032604,20250128,PH0087,PR0002,22,154.66,116.03,38.63,No,24.98,7.03,Medium Margin
S0032605,20250128,PH0087,PR0005,6,79.9,62.39,17.51,Yes,21.91,13.32,Medium Margin
S0032606,20250128,PH0088,PR0054,22,168.07,130.51,37.56,Yes,22.35,7.64,Medium Margin
S0032607,20250128,PH0090,PR0012,6,329.21,263.45,65.76,No,19.98,54.87,Medium Margin
S0032608,20250128,PH0091,PR0105,11,151.94,103.15,48.79,No,32.11,13.81,High Margin
S0032609,20250128,PH0093,PR0005,15,197.2,136.61,60.59,No,30.73,13.15,High Margin
S0032610,20250128,PH0093,PR0177,3,27.24,19.38,7.86,No,28.85,9.08,Medium Margin
S0032611,20250128,PH0095,PR0207,13,104.97,69.93,35.04,No,33.38,8.07,High Margin
S0032612,20250128,PH0095,PR0035,6,12.98,8.94,4.04,No,31.12,2.16,High Margin
S0032613,20250128,PH0096,PR0177,9,88.83,64.88,23.95,No,26.96,9.87,Medium Margin
S0032614,20250128,PH0097,PR0019,3,202.51,161.6,40.91,No,20.2,67.5,Medium Margin
S0032615,20250128,PH0098,PR0091,5,92.81,57.14,35.67,No,38.43,18.56,High Margin
S0032616,20250128,PH0099,PR0129,4,44.88,34.75,10.13,No,22.57,11.22,Medium Margin
S0032617,20250128,PH0101,PR0044,4,107.94,68.16,39.78,No,36.85,26.98,High Margin
S0032618,20250128,PH0101,PR0072,6,175.33,110.57,64.76,No,36.94,29.22,High Margin
S0032619,20250128,PH0103,PR0144,18,354.27,258.51,95.76,Yes,27.03,19.68,Medium Margin
S0032620,20250128,PH0104,PR0025,4,329.44,241.4,88.04,No,26.72,82.36,Medium Margin
S0032621,20250128,PH0105,PR0096,12,81.51,54.97,26.54,No,32.56,6.79,High Margin
S0032622,20250128,PH0106,PR0101,2,233.1,161.17,71.93,No,30.86,116.55,High Margin
S0032623,20250128,PH0106,PR0054,5,49.67,32.25,17.42,No,35.07,9.93,High Margin
S0032624,20250128,PH0106,PR0002,2,14.76,10.59,4.17,No,28.25,7.38,Medium Margin
S0032625,20250128,PH0107,PR0069,1,105.53,75.51,30.02,No,28.45,105.53,Medium Margin
S0032626,20250128,PH0108,PR0061,7,20.76,14.88,5.88,No,28.32,2.97,Medium Margin
S0032627,20250128,PH0110,PR0013,4,72.88,49.0,23.88,No,32.77,18.22,High Margin
S0032628,20250128,PH0111,PR0003,4,53.68,38.97,14.71,No,27.4,13.42,Medium Margin
S0032629,20250128,PH0111,PR0086,2,18.86,13.78,5.08,No,26.94,9.43,Medium Margin
S0032630,20250128,PH0112,PR0018,3,112.53,98.04,14.49,Yes,12.88,37.51,Low Margin
S0032631,20250128,PH0113,PR0059,7,75.85,49.26,26.59,No,35.06,10.84,High Margin
S0032632,20250128,PH0114,PR0125,6,150.31,98.84,51.47,No,34.24,25.05,High Margin
S0032633,20250128,PH0114,PR0136,12,150.92,99.75,51.17,No,33.91,12.58,High Margin
S0032634,20250128,PH0117,PR0088,3,226.16,173.88,52.28,No,23.12,75.39,Medium Margin
S0032635,20250128,PH0117,PR0192,8,208.92,144.22,64.7,No,30.97,26.12,High Margin
S0032636,20250128,PH0118,PR0178,8,130.48,85.76,44.72,No,34.27,16.31,High Margin
S0032637,20250128,PH0119,PR0043,2,27.93,20.34,7.59,No,27.18,13.96,Medium Margin
S0032638,20250128,PH0120,PR0063,6,23.2,15.57,7.63,No,32.89,3.87,High Margin
S0032639,20250129,PH0004,PR0042,3,15.23,11.09,4.14,No,27.18,5.08,Medium Margin
S0032640,20250129,PH0004,PR0149,9,50.68,35.82,14.86,No,29.32,5.63,Medium Margin
S0032641,20250129,PH0004,PR0137,10,142.9,92.85,50.05,No,35.02,14.29,High Margin
S0032642,20250129,PH0004,PR0131,2,39.72,29.75,9.97,No,25.1,19.86,Medium Margin
S0032643,20250129,PH0006,PR0062,1,54.8,43.03,11.77,No,21.48,54.8,Medium Margin
S0032644,20250129,PH0008,PR0186,10,153.97,102.48,51.49,No,33.44,15.4,High Margin
S0032645,20250129,PH0010,PR0220,7,119.25,73.61,45.64,No,38.27,17.04,High Margin
S0032646,20250129,PH0010,PR0044,6,158.83,103.27,55.56,No,34.98,26.47,High Margin
S0032647,20250129,PH0010,PR0192,10,344.84,235.86,108.98,No,31.6,34.48,High Margin
S0032648,20250129,PH0012,PR0032,4,118.6,88.17,30.43,No,25.66,29.65,Medium Margin
S0032649,20250129,PH0012,PR0043,13,174.81,123.46,51.35,No,29.37,13.45,Medium Margin
S0032650,20250129,PH0012,PR0052,14,94.49,62.36,32.13,No,34.0,6.75,High Margin
S0032651,20250129,PH0014,PR0098,8,248.72,161.16,87.56,No,35.2,31.09,High Margin
S0032652,20250129,PH0015,PR0001,1,10.14,7.63,2.51,No,24.75,10.14,Medium Margin
S0032653,20250129,PH0018,PR0122,1,93.15,67.08,26.07,No,27.99,93.15,Medium Margin
S0032654,20250129,PH0018,PR0196,10,44.8,33.2,11.6,No,25.89,4.48,Medium Margin
S0032655,20250129,PH0019,PR0049,3,143.84,130.86,12.98,Yes,9.02,47.95,Low Margin
S0032656,20250129,PH0021,PR0206,11,52.03,35.59,16.44,No,31.6,4.73,High Margin
S0032657,20250129,PH0022,PR0187,1,18.09,11.79,6.3,No,34.83,18.09,High Margin
S0032658,20250129,PH0023,PR0014,5,66.64,48.1,18.54,No,27.82,13.33,Medium Margin
S0032659,20250129,PH0024,PR0018,8,322.88,253.88,69.0,No,21.37,40.36,Medium Margin
S0032660,20250129,PH0026,PR0118,3,191.82,135.49,56.33,No,29.37,63.94,Medium Margin
S0032661,20250129,PH0026,PR0025,9,662.07,490.06,172.01,No,25.98,73.56,Medium Margin
S0032662,20250129,PH0028,PR0117,4,19.38,13.12,6.26,No,32.3,4.84,High Margin
S0032663,20250129,PH0028,PR0121,5,262.25,212.2,50.05,No,19.08,52.45,Medium Margin
S0032664,20250129,PH0029,PR0128,3,72.7,46.99,25.71,No,35.36,24.23,High Margin
S0032665,20250129,PH0031,PR0207,11,88.82,59.66,29.16,No,32.83,8.07,High Margin
S0032666,20250129,PH0033,PR0208,4,61.71,41.47,20.24,No,32.8,15.43,High Margin
S0032667,20250129,PH0036,PR0204,8,68.74,47.14,21.6,No,31.42,8.59,High Margin
S0032668,20250129,PH0037,PR0083,8,106.01,67.79,38.22,No,36.05,13.25,High Margin
S0032669,20250129,PH0037,PR0007,10,178.92,116.75,62.17,No,34.75,17.89,High Margin
S0032670,20250129,PH0037,PR0081,11,190.69,122.06,68.63,No,35.99,17.34,High Margin
S0032671,20250129,PH0041,PR0033,6,87.5,60.92,26.58,No,30.38,14.58,High Margin
S0032672,20250129,PH0045,PR0115,18,280.29,197.14,83.15,No,29.67,15.57,Medium Margin
S0032673,20250129,PH0045,PR0178,9,154.13,101.05,53.08,No,34.44,17.13,High Margin
S0032674,20250129,PH0048,PR0172,9,228.78,178.23,50.55,No,22.1,25.42,Medium Margin
S0032675,20250129,PH0051,PR0089,4,44.49,31.96,12.53,No,28.16,11.12,Medium Margin
S0032676,20250129,PH0053,PR0163,2,218.77,174.0,44.77,Yes,20.46,109.38,Medium Margin
S0032677,20250129,PH0058,PR0211,2,54.93,43.61,11.32,No,20.61,27.46,Medium Margin
S0032678,20250129,PH0058,PR0162,10,34.78,24.25,10.53,No,30.28,3.48,High Margin
S0032679,20250129,PH0058,PR0124,5,222.55,205.82,16.73,Yes,7.52,44.51,Low Margin
S0032680,20250129,PH0061,PR0052,10,61.66,40.92,20.74,No,33.64,6.17,High Margin
S0032681,20250129,PH0061,PR0059,9,88.24,60.64,27.6,No,31.28,9.8,High Margin
S0032682,20250129,PH0061,PR0183,11,119.65,80.51,39.14,No,32.71,10.88,High Margin
S0032683,20250129,PH0061,PR0163,2,208.37,148.83,59.54,No,28.57,104.18,Medium Margin
S0032684,20250129,PH0062,PR0168,6,141.19,88.94,52.25,No,37.01,23.53,High Margin
S0032685,20250129,PH0063,PR0117,2,10.61,7.46,3.15,No,29.69,5.3,Medium Margin
S0032686,20250129,PH0067,PR0125,4,117.63,75.41,42.22,No,35.89,29.41,High Margin
S0032687,20250129,PH0073,PR0139,4,39.52,26.37,13.15,No,33.27,9.88,High Margin
S0032688,20250129,PH0073,PR0139,2,19.76,13.34,6.42,No,32.49,9.88,High Margin
S0032689,20250129,PH0074,PR0021,7,96.97,64.63,32.34,No,33.35,13.85,High Margin
S0032690,20250129,PH0074,PR0074,13,28.66,18.85,9.81,No,34.23,2.2,High Margin
S0032691,20250129,PH0075,PR0008,2,120.23,91.49,28.74,No,23.9,60.12,Medium Margin
S0032692,20250129,PH0076,PR0121,5,287.09,224.49,62.6,No,21.81,57.42,Medium Margin
S0032693,20250129,PH0077,PR0002,10,70.3,51.56,18.74,No,26.66,7.03,Medium Margin
S0032694,20250129,PH0078,PR0169,1,35.83,26.36,9.47,No,26.43,35.83,Medium Margin
S0032695,20250129,PH0078,PR0187,6,103.52,66.12,37.4,No,36.13,17.25,High Margin
S0032696,20250129,PH0081,PR0162,6,20.29,13.57,6.72,No,33.12,3.38,High Margin
S0032697,20250129,PH0083,PR0090,12,173.53,108.39,65.14,No,37.54,14.46,High Margin
S0032698,20250129,PH0091,PR0024,9,154.84,114.69,40.15,Yes,25.93,17.2,Medium Margin
S0032699,20250129,PH0091,PR0093,9,133.02,90.7,42.32,No,31.81,14.78,High Margin
S0032700,20250129,PH0092,PR0061,14,41.53,28.69,12.84,No,30.92,2.97,High Margin
S0032701,20250129,PH0092,PR0095,2,71.65,54.6,17.05,No,23.8,35.83,Medium Margin
S0032702,20250129,PH0095,PR0016,20,271.74,186.59,85.15,No,31.34,13.59,High Margin
S0032703,20250129,PH0097,PR0056,4,71.99,47.13,24.86,No,34.53,18.0,High Margin
S0032704,20250129,PH0098,PR0046,6,23.6,15.19,8.41,No,35.64,3.93,High Margin
S0032705,20250129,PH0099,PR0079,8,108.96,80.71,28.25,No,25.93,13.62,Medium Margin
S0032706,20250129,PH0104,PR0018,7,291.0,230.12,60.88,No,20.92,41.57,Medium Margin
S0032707,20250129,PH0104,PR0206,17,76.69,54.22,22.47,No,29.3,4.51,Medium Margin
S0032708,20250129,PH0105,PR0035,6,11.74,7.7,4.04,No,34.41,1.96,High Margin
S0032709,20250129,PH0106,PR0148,3,212.56,155.49,57.07,No,26.85,70.85,Medium Margin
S0032710,20250129,PH0106,PR0066,2,23.0,14.51,8.49,No,36.91,11.5,High Margin
S0032711,20250129,PH0106,PR0062,1,62.55,49.27,13.28,No,21.23,62.55,Medium Margin
S0032712,20250129,PH0106,PR0214,9,168.4,105.87,62.53,No,37.13,18.71,High Margin
S0032713,20250129,PH0109,PR0214,5,91.77,59.18,32.59,No,35.51,18.35,High Margin
S0032714,20250129,PH0113,PR0147,9,162.63,96.73,65.9,No,40.52,18.07,High Margin
S0032715,20250129,PH0114,PR0042,6,35.94,26.19,9.75,No,27.13,5.99,Medium Margin
S0032716,20250129,PH0117,PR0112,4,77.22,50.94,26.28,No,34.03,19.3,High Margin
S0032717,20250129,PH0117,PR0096,13,72.5,47.87,24.63,No,33.97,5.58,High Margin
S0032718,20250129,PH0118,PR0185,5,64.85,52.39,12.46,No,19.21,12.97,Medium Margin
S0032719,20250129,PH0119,PR0077,16,156.04,114.4,41.64,No,26.69,9.75,Medium Margin
S0032720,20250129,PH0120,PR0034,7,76.54,50.12,26.42,No,34.52,10.93,High Margin
S0032721,20250129,PH0120,PR0048,11,125.5,88.47,37.03,No,29.51,11.41,Medium Margin
S0032722,20250129,PH0120,PR0126,6,22.46,14.08,8.38,No,37.31,3.74,High Margin
S0032723,20250130,PH0002,PR0144,9,206.48,139.15,67.33,No,32.61,22.94,High Margin
S0032724,20250130,PH0002,PR0187,11,191.62,131.7,59.92,No,31.27,17.42,High Margin
S0032725,20250130,PH0005,PR0099,2,38.42,25.14,13.28,No,34.57,19.21,High Margin
S0032726,20250130,PH0010,PR0191,3,162.71,135.04,27.67,Yes,17.01,54.24,Medium Margin
S0032727,20250130,PH0010,PR0149,14,88.28,75.65,12.63,Yes,14.31,6.31,Low Margin
S0032728,20250130,PH0012,PR0176,1,14.01,9.54,4.47,No,31.91,14.01,High Margin
S0032729,20250130,PH0012,PR0056,6,106.95,72.37,34.58,No,32.33,17.82,High Margin
S0032730,20250130,PH0017,PR0142,5,330.35,252.14,78.21,No,23.67,66.07,Medium Margin
S0032731,20250130,PH0021,PR0022,2,51.47,35.84,15.63,No,30.37,25.74,High Margin
S0032732,20250130,PH0022,PR0022,2,51.47,35.97,15.5,No,30.11,25.74,High Margin
S0032733,20250130,PH0023,PR0007,6,110.42,73.38,37.04,No,33.54,18.4,High Margin
S0032734,20250130,PH0023,PR0039,2,49.31,32.19,17.12,No,34.72,24.66,High Margin
S0032735,20250130,PH0024,PR0199,10,529.9,416.52,113.38,No,21.4,52.99,Medium Margin
S0032736,20250130,PH0024,PR0214,12,213.84,138.53,75.31,No,35.22,17.82,High Margin
S0032737,20250130,PH0026,PR0083,10,116.1,73.37,42.73,No,36.8,11.61,High Margin
S0032738,20250130,PH0027,PR0139,3,30.83,20.12,10.71,No,34.74,10.28,High Margin
S0032739,20250130,PH0028,PR0173,2,114.86,87.22,27.64,No,24.06,57.43,Medium Margin
S0032740,20250130,PH0028,PR0131,1,24.19,18.43,5.76,No,23.81,24.19,Medium Margin
S0032741,20250130,PH0032,PR0183,7,80.15,55.73,24.42,No,30.47,11.45,High Margin
S0032742,20250130,PH0034,PR0082,7,199.43,152.67,46.76,No,23.45,28.49,Medium Margin
S0032743,20250130,PH0034,PR0117,17,89.3,60.23,29.07,No,32.55,5.25,High Margin
S0032744,20250130,PH0037,PR0155,3,52.32,38.43,13.89,No,26.55,17.44,Medium Margin
S0032745,20250130,PH0038,PR0187,3,52.76,36.16,16.6,No,31.46,17.59,High Margin
S0032746,20250130,PH0038,PR0192,7,246.08,165.49,80.59,No,32.75,35.15,High Margin
S0032747,20250130,PH0039,PR0188,1,28.11,23.07,5.04,Yes,17.93,28.11,Medium Margin
S0032748,20250130,PH0041,PR0103,6,55.63,39.28,16.35,No,29.39,9.27,Medium Margin
S0032749,20250130,PH0044,PR0093,10,147.81,100.29,47.52,No,32.15,14.78,High Margin
S0032750,20250130,PH0044,PR0053,8,72.51,52.13,20.38,No,28.11,9.06,Medium Margin
S0032751,20250130,PH0046,PR0038,5,28.4,19.18,9.22,No,32.46,5.68,High Margin
S0032752,20250130,PH0047,PR0150,2,164.83,126.81,38.02,No,23.07,82.42,Medium Margin
S0032753,20250130,PH0048,PR0056,2,34.28,22.77,11.51,No,33.58,17.14,High Margin
S0032754,20250130,PH0048,PR0131,3,76.38,55.92,20.46,No,26.79,25.46,Medium Margin
S0032755,20250130,PH0048,PR0207,5,38.45,25.16,13.29,No,34.56,7.69,High Margin
S0032756,20250130,PH0051,PR0206,10,27.46,23.65,3.81,Yes,13.87,2.75,Low Margin
S0032757,20250130,PH0052,PR0004,9,140.26,81.37,58.89,No,41.99,15.58,High Margin
S0032758,20250130,PH0052,PR0053,5,45.32,31.23,14.09,No,31.09,9.06,High Margin
S0032759,20250130,PH0053,PR0141,7,329.35,246.43,82.92,No,25.18,47.05,Medium Margin
S0032760,20250130,PH0053,PR0121,2,94.47,88.69,5.78,Yes,6.12,47.24,Low Margin
S0032761,20250130,PH0053,PR0197,6,114.77,79.79,34.98,Yes,30.48,19.13,High Margin
S0032762,20250130,PH0054,PR0119,5,150.02,120.37,29.65,No,19.76,30.0,Medium Margin
S0032763,20250130,PH0055,PR0039,14,335.6,219.07,116.53,No,34.72,23.97,High Margin
S0032764,20250130,PH0055,PR0076,9,479.12,367.04,112.08,No,23.39,53.24,Medium Margin
S0032765,20250130,PH0058,PR0161,1,24.13,19.3,4.83,No,20.02,24.13,Medium Margin
S0032766,20250130,PH0058,PR0144,5,119.12,80.74,38.38,No,32.22,23.82,High Margin
S0032767,20250130,PH0058,PR0022,4,102.95,70.62,32.33,No,31.4,25.74,High Margin
S0032768,20250130,PH0060,PR0163,1,115.15,84.48,30.67,No,26.63,115.15,Medium Margin
S0032769,20250130,PH0061,PR0098,18,506.33,327.04,179.29,No,35.41,28.13,High Margin
S0032770,20250130,PH0061,PR0186,19,356.31,234.72,121.59,No,34.12,18.75,High Margin
S0032771,20250130,PH0062,PR0133,5,100.79,63.92,36.87,No,36.58,20.16,High Margin
S0032772,20250130,PH0064,PR0188,4,93.23,67.96,25.27,No,27.11,23.31,Medium Margin
S0032773,20250130,PH0064,PR0033,5,59.87,43.66,16.21,No,27.08,11.97,Medium Margin
S0032774,20250130,PH0066,PR0198,14,131.05,94.74,36.31,Yes,27.71,9.36,Medium Margin
S0032775,20250130,PH0066,PR0141,10,466.02,352.08,113.94,No,24.45,46.6,Medium Margin
S0032776,20250130,PH0067,PR0173,3,195.86,151.13,44.73,No,22.84,65.29,Medium Margin
S0032777,20250130,PH0068,PR0183,5,44.65,30.17,14.48,No,32.43,8.93,High Margin
S0032778,20250130,PH0070,PR0129,3,33.66,26.66,7.0,No,20.8,11.22,Medium Margin
S0032779,20250130,PH0070,PR0109,15,271.2,181.61,89.59,No,33.03,18.08,High Margin
S0032780,20250130,PH0070,PR0209,3,121.26,99.91,21.35,No,17.61,40.42,Medium Margin
S0032781,20250130,PH0073,PR0144,9,198.54,127.86,70.68,No,35.6,22.06,High Margin
S0032782,20250130,PH0074,PR0180,3,173.32,143.9,29.42,Yes,16.97,57.77,Medium Margin
S0032783,20250130,PH0078,PR0117,3,15.76,11.03,4.73,No,30.01,5.25,High Margin
S0032784,20250130,PH0078,PR0045,15,100.73,67.9,32.83,No,32.59,6.72,High Margin
S0032785,20250130,PH0078,PR0145,3,246.71,191.19,55.52,No,22.5,82.24,Medium Margin
S0032786,20250130,PH0079,PR0148,1,52.63,38.42,14.21,No,27.0,52.63,Medium Margin
S0032787,20250130,PH0080,PR0209,1,31.53,25.98,5.55,No,17.6,31.53,Medium Margin
S0032788,20250130,PH0082,PR0137,4,70.59,51.6,18.99,Yes,26.9,17.65,Medium Margin
S0032789,20250130,PH0082,PR0202,13,187.46,128.67,58.79,No,31.36,14.42,High Margin
